"date","mac_address","plug","temperature","humidity","dew_point","door1","door2","motion1","motion2"
"2023-11-06 00:00:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 00:30:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 01:00:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 01:30:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 02:00:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 02:30:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 03:00:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 03:30:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 04:00:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 04:30:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 05:00:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 05:30:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 06:00:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 06:30:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 07:00:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 07:30:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 08:00:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 08:30:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 09:00:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 09:30:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 10:00:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 10:30:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 11:00:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 11:30:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 12:00:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 12:30:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 13:00:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 13:30:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 14:00:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 14:30:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-06 15:00:00","W220_892010",NA,NA,NA,NA,NA,NA,NA,NA
